lower_layer_super_output_areas_code,asian_asian_british_or_asian_welsh_bangladeshi,asian_asian_british_or_asian_welsh_chinese,asian_asian_british_or_asian_welsh_indian,asian_asian_british_or_asian_welsh_pakistani,asian_asian_british_or_asian_welsh_other_asian
E01001409,0.008849557522123894,0.01032448377581121,0.11061946902654868,0.003933136676499509,0.04228121927236971
E01001410,0.011893870082342177,0.003202195791399817,0.010978956999085087,0.010521500457456541,0.025617566331198535
E01001411,0.0026246719160104987,0.0068241469816272965,0.014173228346456693,0,0.026246719160104987
E01001412,0.0045662100456621,5.707762557077625e-4,0.02682648401826484,0.006278538812785388,0.01769406392694064
E01001413,0.0024405125076266015,0.0036607687614399025,0.007931665649786455,0,0.006711409395973154
E01001414,0.020995800839832032,0.001799640071985603,0.026394721055788842,5.998800239952009e-4,0.01979604079184163
E01001415,0.001949317738791423,0.01949317738791423,0.06871345029239766,0.007797270955165692,0.0384990253411306
E01001416,0.015055008685581933,0.01679212507237985,0.11638679791546033,0.023161551823972205,0.030689056166763172
E01001417,0.007427055702917772,0.021750663129973476,0.0986737400530504,0.014323607427055704,0.03713527851458886
E01001418,0.009781357882623706,0.010356731875719217,0.07940161104718067,0.01093210586881473,0.039125431530494824
E01001419,0.016717325227963525,0.015704154002026342,0.0800405268490375,0.014184397163120567,0.03090172239108409
E01001420,0.010662177328843996,0.014590347923681257,0.04938271604938271,0.010101010101010102,0.04489337822671156
E01001421,0.020958083832335328,0.015568862275449102,0.06107784431137724,0.00718562874251497,0.03952095808383234
E01001422,0.005366726296958855,0.00655933214072749,0.08228980322003578,0.014311270125223614,0.02981514609421586
E01001423,0.050955414012738856,0.01563404748118124,0.046902142443543716,0.010422698320787493,0.033005211349160395
E01001424,0.04319478402607987,0.0016299918500407497,0.017929910350448247,0.009779951100244499,0.03667481662591687
E01001425,0.04507181773155027,0.0064388311045071814,0.02526002971768202,0.008915304606240713,0.031203566121842496
E01001426,0.06637410861217773,0.004936917169500823,0.022490400438837082,0.008228195282501372,0.0510148107515085
E01001427,0.03724928366762178,0.004584527220630372,0.010888252148997135,0.008022922636103151,0.04011461318051576
E01001428,0.05694363742010459,0.01220220801859384,0.034863451481696686,0.005229517722254503,0.04125508425334108
E01001429,0.03006872852233677,0.003436426116838488,0.027920962199312716,0.006013745704467354,0.03951890034364261
E01001430,0.03232222774738936,9.94530084535057e-4,0.037294878170064646,0.009448035803083043,0.030333167578319244
E01001431,0.02738960313024036,0.002794857462269424,0.0072666294019005035,0.008384572386808273,0.03130240357741755
E01001432,0.028387787895018748,0.010712372790573112,0.03481521156936261,0.011247991430101767,0.05088377075522228
E01001433,0.015925315760571115,0.003844041735310269,0.004942339373970346,0.004393190554640308,0.032399780340472265
E01001434,0.024543738200125866,0.0018879798615481435,0.00881057268722467,0.0025173064820641915,0.04405286343612335
E01001435,0.021122112211221122,0,0.03564356435643564,0.008580858085808581,0.042244224422442245
E01001436,0.019141231246766685,0.005690636316606311,0.021210553543714435,0.023279875840662184,0.04811174340403518
E01001437,0.043076923076923075,0.004395604395604396,0.02241758241758242,0.016263736263736263,0.03428571428571429
E01001438,0.041866028708133975,0,0.014354066985645933,0.008373205741626795,0.034688995215311005
E01001439,0.059708509637987774,0.005641748942172073,0.015984955336154207,0.012223789374706159,0.037611659614480486
E01001440,0.04880952380952381,0.0017857142857142857,0.02023809523809524,0.013095238095238096,0.07857142857142857
E01001441,0.020024271844660196,0.00424757281553398,0.021844660194174758,0.0054611650485436895,0.040655339805825245
E01001442,0.01560693641618497,0.006358381502890174,0.006936416184971098,0.008670520231213872,0.03410404624277456
E01001444,0.019402202412165705,0.0057682223387519665,0.008390141583639224,0.002097535395909806,0.014682747771368642
E01001445,0.009298998569384835,0.002145922746781116,0.017525035765379112,0.008583690987124463,0.03969957081545064
E01001446,0.016684607104413347,0.002691065662002153,0.012917115177610334,0.004305705059203444,0.023143164693218515
E01001447,0.014529058116232466,0.0045090180360721445,0.019539078156312624,0.0070140280561122245,0.028557114228456915
E01001448,0.011622031328954016,0.00808489135927236,0.009095502779181405,0.004547751389590703,0.02425467407781708
E01001449,0.015234613040828763,0.003656307129798903,0.0018281535648994515,0.017062766605728214,0.042656916514320534
E01001450,0.0067226890756302525,0.009663865546218488,0.015966386554621848,0.008823529411764706,0.040336134453781515
E01001451,0.0012040939193257074,0.013245033112582781,0.03371462974111981,0.010234798314268514,0.021673690547862733
E01001452,0.0029133284777858705,0.014566642388929352,0.06045156591405681,0.012381646030589949,0.026948288419519302
E01001453,0.0066344993968636915,0.008443908323281062,0.06936067551266586,0.016887816646562123,0.022919179734620022
E01001454,0.002937720329024677,0.00881316098707403,0.04876615746180964,0.014688601645123384,0.01527614571092832
E01001455,0.009602194787379973,0.006858710562414266,0.04252400548696845,0.0205761316872428,0.0205761316872428
E01001456,0.002152080344332855,0.00860832137733142,0.04232424677187949,7.173601147776184e-4,0.005738880918220947
E01001457,0.00772626931567329,0.010485651214128035,0.0347682119205298,0.006070640176600441,0.0369757174392936
E01001458,0.02069351230425056,5.592841163310962e-4,0.017337807606263984,0.013982102908277404,0.03970917225950783
E01001459,0.010459035444509006,0.008715862870424172,0.03253922138291691,0.01917489831493318,0.07205113306217316
E01001460,0.07190160832544938,0.004730368968779565,0.02270577105014191,0.004730368968779565,0.03642384105960265
E01001461,0.05710659898477157,0.0031725888324873096,0.017766497461928935,0.004441624365482234,0.03236040609137056
E01001462,0.026822558459422285,6.87757909215956e-4,0.021320495185694635,0.009628610729023384,0.05845942228335626
E01001463,0.03969270166453265,0.0012804097311139564,0.05313700384122919,0.012804097311139564,0.05569782330345711
E01001464,0.08738601823708207,0.003799392097264438,0.03875379939209726,0.006838905775075988,0.041033434650455926
E01001465,0.02242152466367713,6.406149903907751e-4,0.06854580397181294,0.012812299807815503,0.0647021140294683
E01001466,0.020050125313283207,0.005513784461152882,0.02756892230576441,0.006516290726817042,0.03609022556390978
E01001467,0.02451225612806403,0.0025012506253126563,0.04952476238119059,0.007503751875937969,0.03701850925462731
E01001468,0.0077628793225123505,0.014114326040931546,0.061397318278052226,0.0077628793225123505,0.022582921665490474
E01001469,0.018696883852691217,0.0084985835694051,0.040226628895184136,0.0056657223796034,0.02379603399433428
E01001470,0.018226002430133656,0.002430133657351154,0.02187120291616039,0.0054678007290400975,0.020656136087484813
E01001471,0.001048767697954903,0.008914525432616675,0.025170424750917672,0.007865757734661772,0.03513371788148925
E01001472,0.0072507552870090634,0.012688821752265862,0.016918429003021148,0.004229607250755287,0.025981873111782478
E01001473,0.013133208255159476,0.012507817385866166,0.03564727954971857,0.0012507817385866166,0.029393370856785492
E01001474,0.00210637177461822,0.00737230121116377,0.03528172722485519,0.006845708267509215,0.016324381253291206
E01001475,0.02273987798114254,0.004991680532445923,0.10537992235163617,0.012756516916250694,0.041042706600110924
E01001476,0.044,0.004571428571428572,0.030285714285714287,0.002857142857142857,0.04971428571428571
E01001477,0.045454545454545456,0.0035353535353535356,0.013131313131313131,0.012626262626262626,0.03787878787878788
E01001478,0.030797101449275364,0.004830917874396135,0.029589371980676328,0.006038647342995169,0.03743961352657005
E01001479,0.01894150417827298,0.004456824512534819,0.03064066852367688,0.022841225626740947,0.03231197771587744
E01001480,0.03400503778337532,0,0.036523929471032744,0.006297229219143577,0.0535264483627204
E01001481,0.03886729594669628,5.55247084952804e-4,0.03720155469183787,0.007773459189339256,0.04719600222098834
E01001482,0.07131702238417491,0.00676730869338886,0.028630921395106715,0.002082248828735034,0.03435710567412806
E01001483,0.03282828282828283,0.0016835016835016834,0.020202020202020204,0.006734006734006734,0.031144781144781145
E01001484,0.028268551236749116,0.0077738515901060075,0.04734982332155477,0.004240282685512367,0.03745583038869258
E01001485,0.022653721682847898,0.008629989212513484,0.028586839266450916,5.393743257820927e-4,0.04638619201725998
E01001486,0.014883720930232559,0.004651162790697674,0.022325581395348838,0.009302325581395349,0.04186046511627907
E01001487,0.04170957775489186,0.003604531410916581,0.032955715756951595,0.006179196704428424,0.05509783728115345
E01001488,0.022704339051463168,0.0025227043390514633,0.029767911200807264,0.006559031281533804,0.06760847628657922
E01001489,0.022799575821845174,0.003711558854718982,0.01855779427359491,0.0015906680805938495,0.05461293743372216
E01001491,0.048205128205128206,0.007692307692307693,0.02358974358974359,0.009743589743589744,0.04717948717948718
E01001492,0.033773861967694566,0.012726382770435633,0.039647577092511016,0.008321096426823299,0.048947626040137054
E01001493,0.01099476439790576,0.0036649214659685864,0.030366492146596858,0.013612565445026177,0.02617801047120419
E01001494,0.010148849797023005,0.006089309878213802,0.09404600811907984,0.018944519621109608,0.03856562922868741
E01001495,0.0021691973969631237,0.003796095444685466,0.020607375271149676,0.00596529284164859,0.009219088937093275
E01001496,0.008421052631578947,0.0015789473684210526,0.060526315789473685,0.019473684210526317,0.035263157894736843
E01001497,0.021262002743484224,0.003429355281207133,0.06035665294924554,0.008916323731138546,0.0411522633744856
E01001498,0.014184397163120567,0.004909983633387889,0.036552100381887616,0.022913256955810146,0.02236770321876705
E01001499,0.03183885640025991,0.004548408057179987,0.09421702404158544,0.03833658219623132,0.04678362573099415
E01001500,0.019472361809045227,0.007537688442211055,0.052135678391959796,0.04271356783919598,0.03077889447236181
E01001501,0.01805869074492099,0.009480812641083521,0.03882618510158013,0.020316027088036117,0.03069977426636569
E01001502,0.08858166922683051,0.005120327700972862,0.027649769585253458,0.007680491551459293,0.02304147465437788
E01001503,0.057233704292527825,5.299417064122947e-4,0.03815580286168521,0.03126656067832538,0.04398516163222046
E01001504,0.1767180925666199,0.0037400654511453952,0.012155212716222535,0.10144927536231885,0.011220196353436185
E01001505,0.24208375893769152,0.006128702757916241,0.018386108273748723,0.006639427987742594,0.033707865168539325
E01001507,0.08756296009298721,0.0030995738086013174,0.012785741960480435,0.008911274699728787,0.02324680356450988
E01001508,0.06533278889342589,0.0032666394446712946,0.013883217639853002,0.015108207431604737,0.027766435279706004
E01001509,0.10039259674705553,0.002243409983174425,0.01682557487380819,0.03028603477285474,0.03028603477285474
E01001511,0.02234927234927235,0.014553014553014554,0.02702702702702703,0.02130977130977131,0.0420997920997921
E01001512,0.010530934620447565,0.019745502413339184,0.02413339183852567,0.00307152259763054,0.02457218078104432
E01001513,0.021222839818089943,0.005053057099545225,0.02223345123799899,0.006568974229408792,0.056088933804951994
E01001514,0.006802721088435374,0.00510204081632653,0.011904761904761904,0.003401360544217687,0.030045351473922902
E01001515,0.024926686217008796,0.009775171065493646,0.016129032258064516,0.003421309872922776,0.03274682306940371
E01001516,0.011304757418747056,0.001413094677343382,0.022138483278379653,0.009891662741403674,0.04050871408384362
E01001517,0.02692119432207538,0.003915810083210965,0.00930004894762604,0.0019579050416054823,0.03573176700930005
E01001518,0.020734597156398103,0.015402843601895734,0.034360189573459717,0.004146919431279621,0.02962085308056872
E01001520,0.004310344827586207,0.024245689655172414,0.06411637931034483,0.018318965517241378,0.03556034482758621
E01001521,0.016550987720234916,0.034703683929524824,0.055525894287239724,0.015483182060864922,0.03363587827015483
E01001522,0.004955947136563877,0.02918502202643172,0.0644273127753304,0.009361233480176211,0.042951541850220265
E01001523,0.003244997295835587,0.011357490535424553,0.051379123850730124,0.012979989183342347,0.03839913466738778
E01001524,0.011545862732520847,0.014753046824887749,0.07697241821680564,0.010904425914047467,0.04169339320076972
E01001525,0.00967906265919511,0.04737646459500764,0.04431991849210392,0.015282730514518594,0.026999490575649515
E01001526,0.00931098696461825,0.019242706393544383,0.0633147113594041,0.010552451893234015,0.03041589075108628
E01001527,0.012183235867446393,0.005360623781676413,0.06042884990253411,0.019005847953216373,0.024366471734892786
E01001528,0.016587677725118485,0.019549763033175356,0.05864928909952607,0.014218009478672985,0.043246445497630334
E01001529,0.010067114093959731,0.007829977628635347,0.05704697986577181,0.012304250559284116,0.05536912751677853
E01001530,0.05020196191575303,0.025966532025389497,0.06405077899596076,0.013848817080207732,0.03346797461050202
E01001531,0.009046624913013222,0.016701461377870562,0.06610995128740431,0.009046624913013222,0.013917884481558803
E01001532,0.009644364074743821,0.0054249547920434,0.04159132007233273,0.009644364074743821,0.01567209162145871
E01001533,0.008428657435279952,0.022877784467188442,0.0885009030704395,0.007826610475617099,0.02588801926550271
E01001534,0.027251184834123223,0.02014218009478673,0.10781990521327015,0.01481042654028436,0.03672985781990521
E01001535,0.013503909026297086,0.013503909026297086,0.10945273631840796,0.016346837242359632,0.029850746268656716
E01001536,0.009649568308786187,0.011681056373793804,0.014220416455053326,0.0015236160487557136,0.0228542407313357
E01001537,0.005820721769499418,0.0034924330616996507,0.008149010477299184,0.0017462165308498253,0.018044237485448197
E01001538,0.001791044776119403,0.006567164179104477,0.03164179104477612,0.004776119402985075,0.018507462686567163
E01001539,0.011487303506650543,0.009068923821039904,0.02599758162031439,0.005441354292623942,0.012696493349455865
E01001540,0.007352941176470588,0.009978991596638655,0.022584033613445378,0.004201680672268907,0.02468487394957983
E01001541,0.005870841487279843,0.005870841487279843,0.01761252446183953,0.005218525766470972,0.015655577299412915
E01001542,0.016613418530351438,0.011501597444089457,0.017891373801916934,0,0.01597444089456869
E01001543,0.008658008658008658,0.011750154607297465,0.03710575139146568,0.012368583797155226,0.0383426097711812
E01001544,0.018289085545722714,0.006489675516224189,0.0471976401179941,0.007079646017699115,0.021238938053097345
E01001545,0.006885593220338983,0.0026483050847457626,0.012182203389830509,0.011122881355932203,0.034427966101694914
E01001546,0.013230429988974642,0.007166482910694598,0.017089305402425578,0.011576626240352812,0.025909592061742006
E01001547,0.019111323459149548,0.01433349259436216,0.02771141901576684,0.006688963210702341,0.019589106545628284
E01001548,0.027518172377985463,0.004153686396677051,0.013499480789200415,0.00778816199376947,0.0347871235721703
E01001549,0.018651971174226366,0.00423908435777872,0.0105977108944468,0.00211954217888936,0.03052140737600678
E01001550,0.026568682871678916,0.006783493499152063,0.01639344262295082,0.0022611644997173543,0.03674392312040701
E01001551,0.01728945900725042,0.005577244841048522,0.010039040713887339,0.002230897936419409,0.026770775237032907
E01001552,0.02417695473251029,0.00360082304526749,0.01800411522633745,0.00205761316872428,0.030864197530864196
E01001553,0.027952082144894468,0.005704506560182544,0.01939532230462065,0.019965772960638905,0.03080433542498574
E01001554,0.029542920847268672,0.005574136008918618,0.010590858416945374,0,0.027870680044593088
E01001555,0.024608501118568233,0.010738255033557046,0.030425055928411632,0.007606263982102908,0.11722595078299776
E01001556,0.025769956002514142,0.003771213073538655,0.06222501571338781,0.010685103708359522,0.03331238214959145
E01001557,0.0168997668997669,0.008158508158508158,0.03205128205128205,0.008741258741258742,0.07400932400932402
E01001558,0.025690741638390694,0.0174503150751333,0.025690741638390694,0.007270964614638876,0.06156083373727581
E01001559,0.029619181946403384,0.004231311706629055,0.012223789374706159,0.010813352139163141,0.038551951104842504
E01001560,0.018412698412698412,0.010158730158730159,0.04698412698412698,0.02603174603174603,0.047619047619047616
E01001562,0.0401965163019205,0.0022331397945511387,0.013398838767306834,0.012952210808396605,0.06610093791871371
E01001563,0.006920415224913495,0.0057670126874279125,0.02883506343713956,0.0034602076124567475,0.024798154555940023
E01001564,6.020469596628537e-4,0.008428657435279952,0.039735099337748346,0.007826610475617099,0.016857314870559904
E01001565,0.008896797153024912,0.013048635824436536,0.045670225385527875,0.02491103202846975,0.017793594306049824
E01001566,0.015739179314221474,0.002810567734682406,0.030916245081506463,0.015739179314221474,0.017425519955030916
E01001567,0.010376134889753566,0.013618677042801557,0.055771725032425425,0.009079118028534372,0.02464332036316472
E01001568,0.006359300476947536,0.0042395336512983575,0.05564387917329094,0.01589825119236884,0.018018018018018018
E01001569,0.005081874647092038,0.010728402032749858,0.015810276679841896,0.004517221908526256,0.020892151326933936
E01001570,0.019494204425711276,0.007376185458377239,0.04689146469968388,0.016332982086406742,0.02476290832455216
E01001571,0.009922822491730982,0.006615214994487321,0.03252480705622933,0.008820286659316428,0.10088202866593164
E01001572,0.02023121387283237,0.013872832369942197,0.01907514450867052,0.018497109826589597,0.056647398843930635
E01001573,0.008259212198221092,0.0044472681067344345,0.04637865311308768,0.0241423125794155,0.08449809402795426
E01001574,0.008303061754021795,0.007784120394395433,0.01608718214841723,0.00467047223663726,0.05396990140114167
E01001575,0.009361233480176211,0.012114537444933921,0.020374449339207047,0.009361233480176211,0.022577092511013214
E01001576,0.014035087719298246,0.006516290726817042,0.014536340852130326,0.011027568922305764,0.03308270676691729
E01001577,0.01141439205955335,0.019851116625310174,0.014392059553349877,0.005955334987593052,0.037717121588089333
E01001578,0.006063230835859679,0.013425725422260719,0.037678648765699436,0.00563014291901256,0.043308791684711995
E01001579,0.008660508083140877,0.006928406466512702,0.03117782909930716,0.005196304849884526,0.04907621247113164
E01001580,0.0012195121951219512,0.014634146341463415,0.03170731707317073,0.007926829268292683,0.02621951219512195
E01001581,6.341154090044388e-4,0.012048192771084338,0.03551046290424857,0.0031705770450221942,0.020291693088142042
E01001582,0.008502289077828646,0.01896664486592544,0.03989535644211903,0.007848266841072597,0.032701111837802485
E01001583,0.0031867431485022306,0.020395156150414276,0.02804333970681963,0.0082855321861058,0.019757807520713832
E01001584,0.006666666666666667,0.017333333333333333,0.020666666666666667,0.0013333333333333333,0.015333333333333332
E01001585,0.0013080444735120995,0.010464355788096796,0.033355134074558535,0.0032701111837802484,0.02354480052321779
E01001586,7.022471910112359e-4,0.014044943820224719,0.03160112359550562,0.0014044943820224719,0.03651685393258427
E01001587,0,0.013629480060575468,0.03685007571933367,0.0035335689045936395,0.0176678445229682
E01001588,5.91715976331361e-4,0.020710059171597635,0.02544378698224852,0.011242603550295858,0.10118343195266272
E01001589,0.014563106796116505,0.03344120819848975,0.028047464940668825,0.010248112189859764,0.036138079827400214
E01001590,0.0029308323563892145,0.02579132473622509,0.06565064478311841,0.015826494724501757,0.03399765533411489
E01001591,0.018121125417262757,0.011921793037672867,0.016690510252742013,0.01239866475917978,0.02861230329041488
E01001592,0.006211180124223602,0.022256728778467908,0.04192546583850932,0.008799171842650104,0.03985507246376811
E01001593,0.0011160714285714285,0.018415178571428572,0.04408482142857143,0.00390625,0.018415178571428572
E01001594,0.005492184199408534,0.024081115335868188,0.043092522179974654,0.01351922264469793,0.05534431770173215
E01001595,0.009442446043165468,0.02697841726618705,0.02877697841726619,0.012140287769784174,0.07868705035971223
E01001596,0.004029936672423719,0.015544041450777202,0.05181347150259067,0.0017271157167530224,0.012089810017271158
E01001597,0.014734144778987828,0.02626521460602178,0.06149903907751442,0.004484304932735426,0.04035874439461883
E01001598,0.008717310087173101,0.034869240348692404,0.053549190535491904,0.008717310087173101,0.030510585305105854
E01001599,0.007142857142857143,0.01488095238095238,0.02142857142857143,0.011904761904761904,0.036904761904761905
E01001600,0.00728959575878065,0.019218025182239893,0.02253147779986746,0.0019880715705765406,0.02584493041749503
E01001601,0.0033090668431502318,0.015221707478491065,0.037061548643282594,0.005956320317670417,0.020516214427531435
E01001602,0.0014097744360902255,0.01926691729323308,0.012218045112781954,0.002349624060150376,0.020206766917293232
E01001603,0.006829823562891292,0.010244735344336939,0.010244735344336939,0.005122367672168469,0.022766078542970972
E01001604,0.005164622336991607,0.036152356358941255,0.023886378308586184,0.007746933505487412,0.022595222724338282
E01001605,6.57030223390276e-4,0.02956636005256242,0.025624178712220762,0.005256241787122208,0.01445466491458607
E01001606,0.003071253071253071,0.020884520884520884,0.013513513513513514,0.0012285012285012285,0.012899262899262898
E01001607,0,0.03229813664596273,0.0068322981366459624,0.004968944099378882,0.017391304347826087
E01001608,0.005544005544005544,0.013167013167013167,0.018711018711018712,0.002079002079002079,0.010395010395010396
E01001609,0.002368265245707519,0.010657193605683837,0.019538188277087035,0,0.014801657785671996
E01001610,0.0011370096645821489,0.018760659465605456,0.01648664013644116,0.0011370096645821489,0.01648664013644116
E01001611,0.003395585738539898,0.01697792869269949,0.016411997736276173,0,0.07130730050933787
E01001613,0.0057110222729868645,0.0074243289548829245,0.021701884637350087,0.005139920045688178,0.0336950314106225
E01001614,0.0053583389149363695,0.012726054922973878,0.034829202947086406,0.006697923643670462,0.008707300736771601
E01001615,0.00904977375565611,0.020613373554550025,0.029160382101558573,0.014580191050779286,0.02815485168426345
E01001617,0,0.013546798029556651,0.04495073891625616,0.003694581280788177,0.017241379310344827
E01001618,0.005254860746190226,0.013662637940094587,0.025748817656332107,0.006831318970047294,0.02417235943247504
E01001619,0.013754457463066735,0.031584309730005096,0.03107488537952114,0.004584819154355578,0.020886398369842078
E01001620,0,0.03478810879190386,0.017710309930423784,0.008855154965211892,0.04554079696394687
E01001621,0.0017931858936043037,0.03765690376569038,0.024506873879258817,0,0.022713687985654513
E01001623,0.002213613724405091,0.040398450470392915,0.02877697841726619,0.006640841173215274,0.02877697841726619
E01001624,6.142506142506142e-4,0.009828009828009828,0.007985257985257985,0.0036855036855036856,0.060196560196560195
E01001625,0.003368893879842785,0.017405951712521055,0.01347557551937114,0.009545199326221224,0.03537338573834924
E01001629,0.01542056074766355,0.02336448598130841,0.02570093457943925,0.01074766355140187,0.06542056074766354
E01001631,0.012808349146110056,0.016129032258064516,0.023719165085388995,0.029411764705882353,0.07969639468690702
E01001632,0.03042198233562316,0.01422963689892051,0.11236506378802748,0.06967615309126594,0.1717369970559372
E01001633,0.011291114383897889,0.009327442317133039,0.016691212567501227,0.007854688267059401,0.07511045655375552
E01001634,0.019020172910662825,0.01037463976945245,0.008645533141210375,0.012103746397694525,0.08472622478386167
E01001635,0.0012172854534388314,0.00852099817407182,0.03164942178940962,0.04564820450395618,0.07973219720024345
E01001636,0.02373887240356083,0.012462908011869436,0.07240356083086054,0.032047477744807124,0.11157270029673591
E01001637,0.010561423012784881,0.016675931072818232,0.04391328515842134,0.045580878265703166,0.08171206225680934
E01001638,0.003970504821327283,0.023255813953488372,0.008508224617129892,0.007941009642654566,0.03119682359614294
E01001641,0.003215434083601286,0.026259378349410504,0.026259378349410504,0.0053590568060021436,0.014469453376205787
E01001642,0.0011547344110854503,0.015011547344110854,0.009815242494226328,0.0017321016166281756,0.01212471131639723
E01001644,0.0030452988199467074,0.03844689760182718,0.04377617053673392,0.006471259992386753,0.048344118766653975
E01001645,0.011872638963842417,0.029681597409606044,0.027522935779816515,0.005396654074473826,0.04749055585536967
E01001646,0.009226401703335699,0.0220014194464159,0.034066713981547196,0.0099361249112846,0.05287437899219304
E01001647,0.006056527590847914,0.03095558546433378,0.06864064602960969,0.023553162853297442,0.034993270524899055
E01001648,0.01100811123986095,0.02954808806488992,0.04287369640787949,0.014484356894553883,0.03997682502896872
E01001649,0.004441624365482234,0.04885786802030457,0.023477157360406092,0.018401015228426396,0.030456852791878174
E01001650,0.008174386920980926,0.02670299727520436,0.03106267029972752,0.016893732970027248,0.11662125340599455
E01001651,0.004805125467164976,0.0058729311265349705,0.03363587827015483,0.007474639615589963,0.09503470368392952
E01001652,0.007046388725778039,0.022313564298297124,0.04521432765707575,0.015854374633000587,0.029947152084556665
E01001653,0.0025157232704402514,0.012578616352201259,0.010062893081761006,0.00440251572327044,0.006289308176100629
E01001654,0.0043586550435865505,0.016811955168119553,0.00809464508094645,0.014321295143212951,0.03300124533001245
E01001655,0,0.011428571428571429,0.006349206349206349,0,0.02857142857142857
E01001656,0,0.018642803877703208,0.02237136465324385,0.005219985085756898,0.027591349739000747
E01001657,0.003826530612244898,0.026785714285714284,0.019770408163265307,0.0031887755102040817,0.014668367346938776
E01001658,0.005438066465256798,0.021148036253776436,0.022356495468277945,0.0018126888217522659,0.03987915407854985
E01001659,0.0030845157310302285,0.025909932140653916,0.04441702652683529,0.014805675508945095,0.05737199259716225
E01001660,0.013470173187940988,0.02052597819114817,0.025657472738935216,0.004490057729313663,0.05708787684413085
E01001661,0.0024096385542168677,0.018674698795180723,0.01927710843373494,0.00783132530120482,0.04216867469879518
E01001664,0.002888781896966779,0.02599903707270101,0.0182956186807896,0.006259027443428021,0.015406836783822821
E01001665,0.005285412262156448,0.03858350951374207,0.03646934460887949,0.0036997885835095136,0.01849894291754757
E01001666,0.013124684502776375,0.05906108026249369,0.03281171125694094,0.010095911155981827,0.08531044926804644
E01001669,0.008821170809943865,0.016840417000801924,0.026062550120288693,0.012429831595829992,0.09783480352846832
E01001671,0.0078031212484993995,0.00900360144057623,0.02581032412965186,0.01020408163265306,0.062424969987995196
E01001672,0.04237726098191214,0.013953488372093023,0.07183462532299742,0.037209302325581395,0.19948320413436693
E01001673,0.015397419891801914,0.010403662089055347,0.071993341656263,0.13982521847690388,0.14856429463171036
E01001674,0.01959890610756609,0.011850501367365542,0.06153144940747493,0.03555150410209663,0.18550592525068368
E01001675,0.014780405405405405,0.008445945945945946,0.0633445945945946,0.06756756756756757,0.27449324324324326
E01001676,0.005546311702717693,0.003882418191902385,0.02384914032168608,0.013865779256794232,0.10427066001109263
E01001677,0.007866728366496992,0.004627487274409995,0.05043961129106895,0.03285515964831097,0.1022674687644609
E01001678,0.005073280721533258,0.010146561443066516,0.07102593010146561,0.015219842164599774,0.05749718151071026
E01001679,7.380073800738007e-4,0.002214022140221402,0.03099630996309963,0.0036900369003690036,0.016974169741697416
E01001680,0,0.013183915622940013,0.04812129202373105,0.013843111404087014,0.015820698747528016
E01001681,0.0014245014245014246,0.004985754985754986,0.02207977207977208,0.021367521367521368,0.027065527065527065
E01001682,0.010159651669085631,0.0043541364296081275,0.03701015965166909,0.005805515239477504,0.027576197387518143
E01001683,0.007756948933419522,0.003878474466709761,0.053652230122818355,0.07239819004524888,0.04718810601163542
E01001684,0.006237006237006237,0.003465003465003465,0.06375606375606375,0.01178101178101178,0.019404019404019403
E01001685,0.010243277848911651,0.01792573623559539,0.03585147247119078,0.012163892445582587,0.056978233034571064
E01001686,0.011666666666666667,0.011111111111111112,0.025,0.010555555555555556,0.03222222222222222
E01001687,0.00847457627118644,0.018765133171912834,0.016343825665859565,0.007869249394673124,0.031476997578692496
E01001688,0.019093972295020592,0.019093972295020592,0.020965930363159864,0.002620741295394983,0.037813552976413325
E01001690,0.004672897196261682,0.012266355140186916,0.005841121495327103,0.008177570093457943,0.0227803738317757
E01001692,0.0047489823609226595,0.014246947082767978,0.017639077340569877,0.014246947082767978,0.012890094979647219
E01001693,0.005776636713735558,0.012836970474967908,0.004492939666238768,0.003209242618741977,0.023106546854942234
E01001694,0.010327022375215147,0.010327022375215147,0.01434308663224326,0.0017211703958691911,0.01434308663224326
E01001695,0.02065848934796643,0.012265978050355068,0.06262104583602324,0.006455777921239509,0.11943189154293092
E01001696,0.010112796577207312,0.033450019447685726,0.052897705173084404,0.020225593154414623,0.06728899260987943
E01001697,0.005301022340022719,0.029155622870124954,0.08784551306323363,0.01552442256720939,0.09087466868610375
E01001698,0.014113957135389441,0.017773131207527444,0.01097752221641401,0,0.0465237846314689
E01001699,0.006134969325153374,0.024539877300613498,0.016359918200409,0.011588275391956374,0.03749147920927062
E01001700,0.006331785563528915,0.016040523427606587,0.056563951034191644,0.019417475728155338,0.1266357112705783
E01001701,0.006806579693703914,0.019852524106636415,0.02836074872376631,0.009642654566080544,0.05161656267725468
E01001702,0.008730691739422432,0.0577568838146407,0.02216252518468771,0.008059100067159167,0.11484217595701814
E01001703,0.013455069678039404,0.016818837097549257,0.010571840461316675,0.007208073041806823,0.1249399327246516
E01001704,0.013309134906231096,0.01572897761645493,0.07078039927404718,0.019358741681790685,0.034482758620689655
E01001705,0.018238434163701068,0.02802491103202847,0.023131672597864767,0.007562277580071174,0.0653914590747331
E01001708,0.002354326074161271,0.01942319011183049,0.017068864037669218,0.006474396703943496,0.04473219540906415
E01001710,0.01362088535754824,0.04767309875141884,0.01191827468785471,0.00340522133938706,0.09704880817253121
E01001712,0.011294117647058824,0.03152941176470588,0.02258823529411765,0.015529411764705882,0.08282352941176471
